from,to,distance
89946113,44007644,0.05409205452792153
89946113,672195078,0.21344927351168164
32925698,84921191,0.09219293033660217
32925698,13490103,0.09312395718438791
76792834,12304497,0.13940703462519766
76792834,550729583,0.11255557243255838
77305860,12299408,0.25641377017527034
77305860,837614684,0.2130821745670576
77305860,670977494,0.32610832703480486
12808197,44007624,0.18434222279307103
12808197,123643611,0.10268722762021706
12808197,44007630,0.15087934973901745
103705093,176068124,0.22125323259064986
103705093,176070221,0.1585591487834415
103705093,12307183,0.18277365112573604
672195078,89946113,0.21344927351168164
672195078,32049322,0.29350793972732125
672195078,49808380,0.3940576176718355
672195079,670977492,0.014492713503735958
672195079,32049322,0.09497383537861356
672195079,176068123,0.04569812139254761
672195079,259913900,0.018963301711466603
672195080,103705105,0.06024920503878655
672195080,32049317,0.05264129209419018
672195080,14316103,0.12653520099942908
672195081,49808374,0.09054008014251917
672195081,44007638,0.4633157906361067
672195081,14316103,0.11433966304049197
49808380,32049322,0.1476847489247817
49808380,49808379,0.2669867391749573
49808380,672195078,0.3940576176718355
76792846,462018804,0.9107174111161055
103705105,12299408,0.34524185975129673
103705105,672195080,0.06024920503878655
103705105,103705075,0.018357215569492227
103705105,14316103,0.12526446276426942
12808212,32925691,0.10498351096015048
12808212,44007631,0.05706958319063062
103705115,670977492,0.06047898598632421
103705115,259913901,0.07414639869350638
103705115,76792879,0.04688035558823811
176068123,670977492,0.04457541021297008
176068123,176068124,0.053370822684727155
176068123,259913901,0.0051675548908702434
176068123,672195079,0.04569812139254761
176068124,176068123,0.053370822684727155
176068124,176070221,0.07136759639683334
176068124,103705093,0.22125323259064986
176068124,259913901,0.055319840330345045
103705118,103892945,0.28252087384698726
103705118,123643611,0.23679098619235298
76792875,100558328,0.34683299919750543
76792875,76792889,0.32409516121560045
76792875,111874352,0.3630321052795692
76792877,390485291,0.2908891126370619
76792877,12307183,0.22036424512539135
76792879,76792891,0.1935501766408771
76792879,103705115,0.04688035558823811
46532659,15128971,0.23132322040072043
46532659,46532662,0.3419838684423633
46532662,46532659,0.3419838684423633
46532662,84921191,0.30253952659388655
76792889,76792875,0.32409516121560045
76792889,95749823,0.11559075012429756
46532666,463032696,0.04344105902931403
46532666,15128974,0.17632159373125422
76792890,758632690,0.03544084657019548
76792890,390485291,0.15493277361201105
76792890,744593885,0.025425216420586667
76792891,758632679,0.1848170198583642
76792891,76792879,0.1935501766408771
14316103,672195080,0.12653520099942908
14316103,672195081,0.11433966304049197
14316103,103705105,0.12526446276426942
14316103,44007638,0.3642070622302275
176070218,670977490,0.09301747855636218
176070218,176070221,0.10138926794538905
176070218,176070222,0.09155319386732699
176070219,670977488,0.04087584235957039
176070219,670977490,0.09338955947726012
176070221,176070218,0.10138926794538905
176070221,670977490,0.15426831469890506
176070221,176068124,0.07136759639683334
176070221,103705093,0.1585591487834415
176070222,670977488,0.07949199449473499
176070222,176070218,0.09155319386732699
761155668,744593885,0.28302145782972016
12308568,112381224,0.04847777676189387
12308568,96659298,0.05654581811519205
837614683,837614684,0.5751061356271826
837614684,837614683,0.5751061356271826
837614684,77305860,0.2130821745670576
649202782,480212790,0.4215568154279666
139645029,670977493,0.004259902912358099
139645029,259913900,0.04785999269199018
139645029,32049317,0.07948237571026272
35097708,44007637,0.07040113895947998
35097708,49808575,0.12082367067141805
35097709,49808635,0.1782260543590761
35097709,44007652,0.09546248209806886
12304497,76792834,0.13940703462519766
12304497,480212788,0.1346253321603067
12304497,95749823,0.0476788813569003
50749575,12305589,0.05344488742366314
50749575,672181247,0.02155594335361856
14317711,44007646,0.15462028614134427
14317711,44007654,0.2178328151914443
12299408,77305860,0.25641377017527034
12299408,103705105,0.34524185975129673
12299408,103705075,0.3630049441681081
12299408,670977494,0.28550084083737054
273113748,97822610,0.7412783003952901
231162009,32925691,0.08211542959188353
231162009,84921181,0.15446042158856887
549445788,672181247,0.18913629207043364
549445788,12305571,0.3726389303876604
549445788,12296879,0.6641140363674816
765953693,763082056,0.2451948194395354
765953693,763527911,0.005614372128671379
12305571,112381224,0.37315877351710425
12305571,549445788,0.3726389303876604
12305571,672181247,0.35825255385236415
32049317,672195080,0.05264129209419018
32049317,139645029,0.07948237571026272
32049322,259913900,0.08503027913173893
32049322,49808380,0.1476847489247817
32049322,672195078,0.29350793972732125
32049322,672195079,0.09497383537861356
259913900,32049322,0.08503027913173893
259913900,670977493,0.04535254668354186
259913900,139645029,0.04785999269199018
259913900,672195079,0.018963301711466603
259913901,176068123,0.0051675548908702434
259913901,103705115,0.07414639869350638
259913901,670977492,0.04354329583848635
259913901,176068124,0.055319840330345045
12296879,549445788,0.6641140363674816
12305589,97822612,0.28177491203694444
12305589,50749575,0.05344488742366314
49808568,44007632,0.08332673521125604
49808568,49808569,0.10675435849338438
49808569,49808568,0.10675435849338438
