from,to,distance
879898625,879898626,0.022982021624326682
879898626,879898625,0.022982021624326682
879898626,672181325,0.036859371063315716
26769412,46615852,0.091357851573024
26769412,26769415,0.0943178651639105
26769415,32338640,0.06520205765674308
118714376,536166695,0.24721342035354368
101011474,101011496,0.1453847660244202
101011474,50275797,0.10217605740138741
879908881,879907200,0.028832550668874357
879908881,879909058,0.02158614770522906
879908881,670265610,0.19048388351674111
24369179,123623616,0.02986860626727236
24369179,122747100,0.053868326146351814
649207845,49356436,0.10221567806285482
649207845,808521158,0.07866933110658916
649207845,649207844,0.07372301557840841
649213997,879905679,0.05154117440612707
101011508,31678993,0.16600180141656526
101011508,101011450,0.1322493507206587
620884032,670354692,0.008477779080208898
620884032,670354693,0.010863433443780877
620884032,258121390,0.013589301202559077
620884032,670991455,0.026507683059803402
12292167,12292171,0.06649350943534019
12292171,46421468,0.05259694328809596
49289292,49289296,0.1212599130503644
49289292,46421468,0.02143199326649796
12304463,49355001,0.07733374484306099
12281936,346368722,0.6090761355391052
49289296,49551713,0.04314861973961593
49289296,672181270,0.0732637446128082
36968567,49276152,0.045541423014445616
12310648,672181265,0.03444653132611039
854503546,670977617,0.018627172260314205
854503546,166140833,0.0012118926760435575
854503546,808521158,0.06704644373900707
25655425,31645476,0.14922584632668912
12314754,46616118,0.4245129960996341
25655426,166089595,0.10428524998562477
25655426,672195061,0.083825764366723
26101893,26101899,0.09285971267736332
26101893,46616117,0.07854280844121861
26101899,32338833,0.0681072872837854
26101899,26101893,0.09285971267736332
27668630,90517873,0.06252300136196492
854098079,826204945,0.0038493931969117174
854098079,854092637,0.050945814626811456
46555303,12303712,0.6416952698137841
38580403,38580404,0.05464954700680406
38580404,258080594,0.026898162481243337
38580404,38580403,0.05464954700680406
38580404,258080589,0.08920700015519781
31678645,31677833,0.2368089335086793
31678645,31678649,0.2811591186894684
123623607,123623609,0.002209687806749451
123623607,123623612,0.03586005490676239
123623607,123623613,0.018185013687716647
31678649,31678822,0.23802321229612564
123623609,123623616,0.03477422184368106
123623609,123623613,0.018258957727627957
123623609,123623607,0.002209687806749451
123623610,123623612,0.05726472996987536
123623613,123623609,0.018258957727627957
123623613,123623622,0.046245946305644305
123623613,123623607,0.018185013687716647
592392373,95186198,0.03204793857010167
97171647,97171637,0.05538009144762547
97171647,670991494,0.032237098279349265
123623617,676923671,0.05134213942065146
879909058,879908881,0.02158614770522906
879909058,670977636,0.022541906061590945
107253999,776620422,0.08224463975475207
107253999,183370993,0.24633994454856245
107253999,273113753,0.04479630178997065
107253999,273113752,0.14433190615368033
107253999,97829305,0.06905757132240553
115661044,26769397,0.08619100154964779
115661044,26769406,0.09197562062212028
347697398,671005506,0.0452264915665364
347697398,670977611,0.0669721920591105
347697398,670977612,0.05969631563134879
49355001,808521158,0.03889701770220699
115661049,672181273,0.16678364509835827
31674621,122747099,0.1812694990510752
347697407,672181266,0.06658656308638784
347697407,672181267,0.11725756740517222
347697407,672195046,0.06430390821466239
670265607,46616124,0.11151724719885238
670265607,670991430,0.08924294833356693
670265609,670991520,0.0731257000758985
670265609,670991516,0.09382038752598172
670265610,879907200,0.19114558468755227
670265610,879908881,0.19048388351674111
883912987,40330074,0.1998076079063544
883912987,258080595,0.029833658119730835
883912987,258031294,0.047766386185625564
536166696,25654912,0.07849009560533743
536166696,31645473,0.044774320340540366
536166696,92791339,0.32832985655424063
536166696,672127523,0.02960589798421909
275390771,671005491,0.05912330480589624
275390771,672181318,0.0231326582662519
49551697,49551713,0.08633860455079514
31678822,31678649,0.23802321229612564
31678822,31678825,0.07771708224814733
31678825,31678998,0.12198963815711406
12298604,671005497,0.03470423215930911
12298604,670977611,0.06329872513753729
12298604,672127516,0.04245248219709835
879907200,879908881,0.028832550668874357
879907200,670265610,0.19114558468755227
879907200,649213997,0.052793731698232024
178549140,273113757,0.033102228054528664
883915155,670977496,0.03404846461692865
883915155,670977499,0.028512635786730647
49263017,258031292,0.08761543485328258
49263017,672181327,0.09039235750940888
97829300,670977634,0.040621812327372324
97829300,166087707,0.5756536820872834
97829305,776620422,0.08182034399339806
97829305,40332812,0.06972998809331486
97829305,107253999,0.06905757132240553
97829305,183370993,0.24574788292845084
97829305,97829307,0.09972688019978723
97829307,670977659,0.06335322398005461
97829307,670354684,0.05915809565472904
12313029,31677838,0.24222030504164688
12286414,280277788,0.2159194025533989
85535186,665685933,0.18369620895327649
32338393,32338395,0.11685459141965683
32338393,97171637,0.052669411369914085
49289699,672127521,0.10584938789862343
49289699,670977498,0.07896080680031725
12282341,854340907,0.311735978881726
51251686,670977664,0.09113370157092958
51251686,672181306,0.11673439516460206
51251686,281739443,0.04497525881647375
51251687,178549140,0.02447891054749252
51251687,178549139,0.009097466747110471
51251687,51251692,0.009391078063605559
51251687,51251686,0.037008954808406935
51251689,670354689,0.012456145684892122
51251689,258121390,0.017424312103583497
51251692,51281554,0.0134146462386491
51251692,178549139,0.007567117314190496
51251692,51251686,0.03791236007826922
51251692,51251687,0.009391078063605559
672195049,46615857,0.025814491868818436
672195049,95429996,0.0495968007587813
672195049,46615861,0.08909108182421259
672195051,672195050,0.22299621581774137
672195051,139644874,0.11668580291971505
672195051,111874347,0.022750023814089432
672195053,46615850,0.09287041161283648
672195053,46615859,0.061117676379380405
672195053,32338428,0.08984493062728563
672195055,672195047,0.02798142493652713
672195055,258080589,0.057546984001809
672195055,12310323,0.040074989493538354
672195055,670977528,0.03981803208571746
672195055,12283486,0.05551988588859892
672195061,25655425,0.22229318794865752
672195061,25655426,0.083825764366723
672195061,87328564,0.20289377079135912
32338428,95429995,0.121310660684782
672195082,672127520,0.03431128973273527
672195082,670977612,0.056276592423079586
672195082,672127511,0.04533472120481849
12309009,51251688,0.022412258265507894
12309009,670354689,0.01782014287100412
31678993,101011508,0.16600180141656526
31678998,31678825,0.12198963815711406
31678998,31678993,0.14898708142495945
84963863,879894113,0.041371892911124766
84963863,767660523,0.0548091879600291
84963863,670977613,0.0443188162897545
31676956,31677232,0.2595301672610191
672127516,672181257,0.06320266126210414
31676958,122747099,0.13851794306931212
31676958,31676956,0.19677436347771562
84963876,670977529,0.018076974672193376
32338469,95429996,0.07883991746634889
92791339,134983363,0.25358970464009356
97825358,258080595,0.05412948509416672
32338530,46615858,0.09127149915834817
32338530,32338531,0.11049955080315245
12296803,139470099,0.2622492148964623
12296803,107119820,0.05622490808090956
12296803,672181246,0.10184778970566429
32338531,32338530,0.11049955080315245
32338531,46615851,0.10576741703957812
12296805,670991523,0.028976913115045667
12296805,670991524,0.018280775719801315
12296805,670991525,0.06369682691244496
12296805,670991526,0.027988566956246713
32338533,32338534,0.09082903346309909
32338533,46615854,0.10994019724868061
32338534,46615859,0.0971808184543092
32338534,32338533,0.09082903346309909
166089330,166089334,0.03267307186317431
12294779,670977468,0.054423081399566864
12294779,258031294,0.039381510661126364
97811070,84346110,0.00788179974821787
97811070,51281554,0.012257147224022543
97811070,273113756,0.028038137403627164
97811070,12297878,0.00754405073581014
12298884,139644874,0.15388154779172206
12298884,32338395,0.21558536469185566
12298884,12299749,0.17550580826014456
112503431,768975554,0.2822232260644854
86360716,107119823,0.10257540588138658
49298061,672195047,0.05087131943853444
49298061,672181327,0.009724264898225747
86360723,107119838,0.1056433143826446
12298907,12314754,0.3583220025685428
12298907,257928996,0.1268445230141878
12298907,12292949,0.5887760505897632
12298907,258558939,0.019395034345068795
12298907,24049373,1.0195388095863684
12319402,676923669,0.025284211026120218
12319402,676923671,0.03061762981034065
12288703,776862653,0.02840213950000343
331010760,670354686,0.018606663066416448
32338640,32338642,0.10489245121140739
32338642,49024601,0.06992521878552127
85631699,115661056,0.02240588501502186
12296924,12303240,0.07279281152977891
12296924,258121388,0.031664298985495304
12296924,277113709,0.031731534940987585
12296924,40332812,0.06639279130917339
12296924,46421471,0.07209335295119437
12290786,672181262,0.04849321991448354
12315367,649210520,0.3935486719578166
12315367,260108305,0.5207727908199986
12315367,346368722,0.4621929415954199
95066858,649212880,0.15463262882243956
95066858,95066879,0.3992145330526956
826204934,767660523,0.018851780778688897
826204934,277113703,0.0027321559415966305
826204935,49551276,0.04315826487880032
826204935,12297670,0.021790332569275504
12315403,95895512,0.48277817367926695
12315403,183370993,0.19134978604649908
12315403,273113753,0.12023299459362084
12315403,95895509,0.5127857293823636
826204941,670977528,0.02311750211880048
826204941,826204939,0.022878904904074373
826204943,826204945,0.002921230792430741
826204943,12304178,0.023031044071300008
826204945,854098079,0.0038493931969117174
826204945,826204943,0.002921230792430741
826204951,826204937,0.02650279222553513
826204951,258031292,0.02685319228937396
12288792,12293395,0.06582948843813086
12288792,671005492,0.13040684303090308
12288792,670977526,0.05016538959413478
826204954,49263880,0.022558458938289318
826204954,776862653,0.0057563678111554
31677227,31677232,0.09397036847724338
31677227,166089591,0.07619838383294585
31677232,31677227,0.09397036847724338
31677232,31676956,0.2595301672610191
671005497,670977611,0.03275740583797015
671005497,12298604,0.03470423215930911
671005497,649213751,0.05091850533105587
671005497,649213752,0.22882740049934827
671005497,672127516,0.039082550744429546
139199298,766159178,0.3291494966895585
139199298,95186199,0.13555117545122244
139199298,12285127,0.26111083154652165
49296205,49551276,0.08881992200037978
49296205,50402911,0.09368713093652276
883915598,670977499,0.03162204225058908
883915598,670977526,0.02895164852558451
51757907,51757931,0.3686181028646759
51757907,97821335,0.27378954972385633
40330074,883912987,0.1998076079063544
40330074,258080595,0.1950856730354576
854092637,854098079,0.050945814626811456
277113703,826204934,0.0027321559415966305
51757931,139199362,0.3318904281826792
51757931,163118906,0.35618840442467636
51757931,649205012,0.2592252061075229
166089591,25654936,0.15729508930822206
166089591,166089593,0.09567298052913965
166089591,31677227,0.07619838383294585
166089594,166089595,0.06577071697970036
166089594,31677845,0.10742516888864002
166089594,50276102,0.11622735700241406
32338811,46616116,0.09377292685991612
32338811,32338822,0.06896624006002625
139199362,194225984,0.20224713859796237
32338822,32338840,0.06091649547964388
32338822,32338811,0.06896624006002625
879905679,672127521,0.08586379523684698
879905679,649213997,0.05154117440612707
879905679,34880623,0.025097416516199126
32338833,32338834,0.06162285567672735
32338833,26101899,0.0681072872837854
32338834,32338833,0.06162285567672735
32338834,86360724,0.11835962535780901
32338840,115661046,0.12378340393723554
32338840,32338822,0.06091649547964388
166140833,854503546,0.0012118926760435575
166140833,808521156,0.04241118102504879
166140833,649207844,0.06986562881792603
23690150,23690196,0.08056829399063609
23690150,23690151,0.11250615144846414
776862653,826204954,0.0057563678111554
100330432,654643025,0.32218825808556484
23690196,821763000,0.06429647017729391
258558939,670991497,0.015096683276122357
258558939,12298907,0.019395034345068795
258558939,257928996,0.10745624941818283
100330474,100330432,0.2562779071001249
100330474,194225983,0.2472377176650489
23690222,276625896,0.1380629729034298
23690222,39612361,0.10341140674644039
23690222,672181287,0.08788412121152157
100330486,100330441,0.3021970759684045
100330486,672127527,0.0922303530792118
672181242,44410369,0.09214280156124059
672181242,44410370,0.09074938702690434
672181242,115661047,0.0032019778001673585
672181245,107119832,0.020469749140825826
672181245,44410364,0.09432367047120542
672181262,12290786,0.04849321991448354
672181262,38580403,0.06458743776506054
672181262,23643862,0.05768132578132781
672181268,49263880,0.03699584694025198
672181268,49263017,0.09441767083781585
672181268,258121386,0.09403914744964871
672181268,258121387,0.03668727656602251
672181268,672181269,0.028681343421104396
672181268,258031291,0.028636166212579816
672181270,49289296,0.0732637446128082
672181270,49551713,0.06934433426078836
672181270,115661049,0.05194495621997216
672181271,49551697,0.038390550439318286
672181271,65015538,0.053663543572024616
672181271,84963876,0.020686482462229275
672181272,107119838,0.16177200268148742
672181272,27668630,0.16442293930738022
49239070,51251688,0.041674312304404784
49239070,51251689,0.04177142426205413
23690278,95186204,0.5379586178624629
76792885,654643025,0.08350241170624087
76792885,76792839,0.23007847432062078
672181310,68187681,0.07400231106145704
672181310,672181287,0.0925346391035442
672181310,36969096,0.06178578100783351
672181310,676923668,0.15482199866051238
672181310,649213752,0.2327154588353456
672181310,670977531,0.14246946426131638
672181311,670977595,0.13117753863095497
672181311,12316163,0.4009462080969214
672181311,671005453,0.08994306466841974
672181320,879894112,0.011092552640933655
672181325,672424049,0.08260860535031131
672181325,826204937,0.03944043988178574
83672155,83672156,0.06677057469068899
83672155,280277788,0.09683383462695688
83672156,83672155,0.06677057469068899
83672156,670991518,0.06479549292329154
670991458,894723633,0.04400636284957251
49276010,49276152,0.07323785674554378
49276010,276412674,0.05155569626474536
34880623,879905679,0.025097416516199126
34880623,34880633,0.08908344687359428
34880623,672127521,0.07126587310833296
12299400,672127525,0.12203973650096606
670991518,46616112,0.09105297440414468
670991518,83672156,0.06479549292329154
670991523,24049373,1.0646469110852168
670991523,670991524,0.043742807766436125
670991523,12296805,0.028976913115045667
670991524,670991523,0.043742807766436125
670991524,649205012,0.05114328634186841
670991524,12296805,0.018280775719801315
