from,to,distance
12679681,12311713,0.019006385022495857
12679681,12679667,0.020883561891928828
12679681,797800457,0.1723739608240671
672181249,672181250,0.7909324689619538
672181255,103892944,0.035437900719572674
672181255,480210522,0.06997819257936778
672181255,12287259,0.7724590435939487
672181256,103892953,0.06299002844477143
672181256,17041572,0.028802817213998015
87645844,87645859,1.0879415794788607
87645847,87645855,0.150316801855747
12287259,103892944,0.7492111502066177
12287259,672181255,0.7724590435939487
16207515,16207516,0.2516979381918871
16207517,672181252,0.09504171216741426
87645855,95600178,0.19934872083772687
87645855,95600182,0.1984353519437376
12311713,12679681,0.019006385022495857
12311713,12679667,0.005745370004055379
17041570,46529986,0.3543984459342911
87645856,87645865,0.5568897547666564
17041572,672181256,0.028802817213998015
17041572,17041570,0.42921570710391543
171444513,171444558,0.23700168685994571
95600178,95600181,0.41747113416397597
95600178,95600182,0.005956417918833566
17041977,171444569,0.09897242183925375
17041977,17041979,0.1364507490039121
12278457,103892944,0.0937384193811646
17041979,171444520,0.2281492454460394
17041980,171444528,0.2786624715733613
17041981,171444554,0.09620290379751743
17041981,17041980,0.0977802752378751
46529980,46529983,0.2701344660700471
46529986,17041570,0.3543984459342911
46529986,46529989,0.13054242506364838
201168693,672181249,0.4043321042550269
46529989,171444554,0.24200330203227058
171444558,171444569,0.10131436326556847
171444558,171444513,0.23700168685994571
90282448,90282433,0.48945104390340316
90282448,27165805,0.5612938892049809
103892944,12278457,0.0937384193811646
103892944,12287259,0.7492111502066177
103892944,672181255,0.035437900719572674
13484498,103892953,0.060752336881217464
12312915,16207516,0.16031089967462997
12312915,16207517,0.11372495183309404
103892953,672181256,0.06299002844477143
480210521,13484498,0.043072072144991175
480210521,201168693,0.28801581947392196
480210521,480210522,0.06112533335633292
67904613,67904615,0.009177182639752026
67904614,67904616,0.008263447120580126
27165805,90282448,0.5612938892049809
12679662,67904613,0.011460136180875689
12679667,12311713,0.005745370004055379
12679667,67904614,0.012813655894143069
12679667,12679681,0.020883561891928828
