from,to,distance
86411780,86411783,0.010041543777102124
86411783,86411780,0.010041543777102124
86411783,311611655,0.009143206887646563
86411786,670977557,0.012259207745326349
12313099,139470114,0.2257341198612194
96866826,672195064,0.030945283857548796
96866826,12279770,0.2067237362789033
96866826,73783035,2.9110799707814086
388083725,670977485,0.2367328638524985
388083725,12296489,0.10234027528588611
388083725,12277493,0.11475791567455015
388083725,388083726,0.0926094761637257
86411790,97721770,0.007710679943890486
86411793,670977558,0.008464220776553965
137735696,670977474,0.3638116912578754
388083726,550728063,0.07489408117039693
670977556,86411785,0.01468554022226073
670977556,311611655,0.009563700692756574
670977557,86411786,0.012259207745326349
670977557,311611650,0.008167448878556546
670977558,86411793,0.008464220776553965
670977558,311611635,0.006369688723990192
12293151,139470114,1.0642475594936875
46529059,32049112,0.25476521370809624
46529059,46529062,0.515334493010001
92791336,92791345,0.07591477338853089
92791336,92791346,0.07565341100223373
46529069,46529072,0.24627789409392373
46529069,92785450,0.46095452504613954
92791345,92791336,0.07591477338853089
92791345,97821339,0.14087218161363482
92791346,92791336,0.07565341100223373
92791346,92791348,0.08895474492741287
92791348,138100326,0.20907769030958942
32013365,12301594,0.07631775390166026
32013365,138100349,0.08122222757701814
32013366,138100349,0.21785785227244925
32013374,12301594,0.07586867888896823
32013374,12301595,0.14242496549488165
26586703,12288337,0.10744513823714467
26586703,12277493,0.12322814473409507
311622741,12280608,0.006388429593381315
311622741,97821338,0.00614077008054702
670977623,670977624,0.012550761930950987
670977623,670977629,0.00686364176696376
670977627,670977629,0.006864564501785112
670977627,405130470,0.010166607914416715
138100326,640220460,0.3377790103719462
563508849,563508850,0.2593925338263193
563508849,563508852,0.25900764553260236
563508852,670977555,0.01809247197479454
12299895,96659284,0.1495476733812823
12295805,28142393,0.6486103364222725
12318846,38226422,0.773091801680107
311629444,311629451,0.0066503456840872445
311629444,311629453,0.008704479584505
311629446,311629450,0.006706015873209217
311629446,311629451,0.006120711921654182
26586759,46529072,0.27561962837831583
26586759,26586761,0.5493374103977096
311629447,97821346,0.005505493765501626
311629447,84232950,0.008364991801762875
26586761,46528809,0.6249900531803688
12304024,672195072,0.15829291910433416
12289181,73783029,0.44919392816699855
97821346,311629447,0.005505493765501626
97821348,97821336,0.007302669653768721
97821348,97821338,0.005752549343111058
97821348,84233007,0.0048561447558319515
97821348,84232959,0.006578602279600601
113345186,121646818,0.11261155539671129
113345186,121646819,0.11805761693391015
592855740,592855739,0.09126987669095646
592855740,73783052,0.0553483647615837
12293824,12308130,0.13271675330714827
12293824,670991522,0.19395802258678743
35210437,322577336,0.4759419790860057
12285668,672195059,0.2338170159917055
121646819,113345186,0.11805761693391015
121646819,654643027,0.09890648033388194
121646819,121646818,0.06456978116223032
405130466,670977626,0.019245321134646526
405130468,670977624,0.4753167634625293
405130468,405130474,0.47559020197053464
405130470,670977627,0.010166607914416715
59013357,137280963,0.4087721611831605
88614638,670977480,0.07943573656205372
12277493,388083725,0.11475791567455015
12307190,139456802,0.13633710917203423
84232950,311629442,0.10896566541705378
84232950,311629453,0.004494027751130447
84232959,97821338,0.006325213164341284
84232959,97821348,0.006578602279600601
84232966,670977559,0.011556944637510535
84232966,84233007,0.008857070007798716
311611655,670977556,0.009563700692756574
84232970,311629448,0.09930488179016775
84232970,311629450,0.09947272970976861
32049419,32049112,0.2699459316171226
32049419,46528804,0.531089765992535
73783052,592855740,0.0553483647615837
12303118,759182874,0.4080293794674788
12299029,609436312,0.0814709796475079
12299029,672195064,0.08523022040002746
12301594,32013365,0.07631775390166026
12301594,32013374,0.07586867888896823
12301595,97821339,0.006968175554472296
12301595,12302956,0.31469508578345273
46528799,28256724,0.18027091635535908
46528799,46528804,0.6645929722022156
12280608,311622741,0.006388429593381315
92785440,480397619,0.27993508047410365
92785440,480397621,0.028482116908158103
139456802,480218123,0.09669374244812053
311595816,592855739,0.21815072206047567
311595816,640220988,0.07110230564132511
12296489,88614627,0.14748362372569646
12296489,670977476,0.23509867543253724
46528809,26586761,0.6249900531803688
46528809,46528813,0.23350069448524527
46528813,879443421,0.3435512208248755
480397619,92785440,0.27993508047410365
480397619,672195077,0.283747101369113
480397619,12299895,0.2827127906891704
480397621,92785440,0.028482116908158103
480397621,480397622,0.0279339122395476
480397622,28256683,0.04862507740016461
480397622,480397621,0.0279339122395476
12289335,12294921,1.0992452813266225
12289335,28256737,0.6899210782384684
28142393,28142395,0.4510446808960899
28142393,12295805,0.6486103364222725
28142395,59013357,0.556742017179104
480397628,480397629,0.06127390524345223
480397629,28256683,0.06089430129724618
480397629,480397628,0.06127390524345223
640220988,311595816,0.07110230564132511
640220988,640220458,0.1198742038609134
758578497,816364537,0.057212447803039676
758578497,322577338,0.050675174925148565
12288337,113345186,0.16681284865843482
654643027,121646819,0.09890648033388194
654643027,32691559,0.39144729382284577
96659285,327337927,0.05538583741118976
14371159,672195067,0.6313136958025705
14371159,672195071,0.07310164959037262
32691559,654643026,0.4309205227666225
550728063,137735696,0.4640421863333351
550728063,388083726,0.07489408117039693
14371740,480397628,0.10729602793404776
97721770,311611656,0.00672278027298498
97721770,86411790,0.007710679943890486
28256683,480397629,0.06089430129724618
28256683,480397622,0.04862507740016461
322577336,322577338,0.1429167445977757
322577337,816364537,0.05448647056892416
322577337,38226421,0.053504801654980526
322577338,322577336,0.1429167445977757
322577338,758578497,0.050675174925148565
670977469,670977471,0.19011835262392565
670977471,759182873,0.38557397827974543
670977471,672195074,0.2755026319575697
670977472,759182873,0.5314305234707676
670977474,137735696,0.3638116912578754
670977474,670977472,0.2305880774619476
137280963,672195077,0.2574660773191939
670977476,670977484,0.10953321357862501
670977478,670977482,0.08696916840308763
670977482,670977478,0.08696916840308763
670977482,88614638,0.10817193510166806
670977484,670977476,0.10953321357862501
670977484,670977478,0.07411166778434033
28256721,879443420,0.03851302750883947
28256721,672195071,0.15505390976931968
28256724,46528799,0.18027091635535908
32049112,46529059,0.25476521370809624
12279770,96866826,0.2067237362789033
879443420,28256721,0.03851302750883947
879443420,879443421,0.020700439702450286
879443421,879443420,0.020700439702450286
879443421,46528813,0.3435512208248755
28256736,12304024,0.06958780778013238
28256736,816068428,0.23096417870592548
28256737,816068428,0.35366884737400445
77305836,86411785,0.03509784141426614
77305836,86411786,0.03478991917731335
38226413,121646817,0.10259552584014542
38226413,38226414,0.053160506982151634
38226414,563508849,0.2673490272906387
38226414,38226413,0.053160506982151634
38226421,322577337,0.053504801654980526
38226421,38226422,0.6314156687339909
77305845,672195075,0.9124805878383865
672195064,609436312,0.10571265649848874
672195064,96866826,0.030945283857548796
672195064,73783035,2.8837490419792084
672195064,12299029,0.08523022040002746
816364537,758578497,0.057212447803039676
816364537,322577337,0.05448647056892416
