1002,26,19,26008,0,120,1335,ngdlv,1337,42.920094,-78.896339,1596161589,26,26008,0,2082,
1004,8,19,12022,0,120,1330,wtfrt,1332,42.882858,-78.872932,1596161595,12,12022,0,2028,
1005,48,20,48006,0,-60,1333,ehmal,1332,42.973526,-78.693703,1596161624,48,48006,0,2098,
1006,23,20,23020,0,-180,1333,mnfil,1330,42.938793,-78.839203,1596161595,23,23020,0,2062,
1007,24,20,24015,0,60,1338,airpt,1339,42.929913,-78.739342,1596161620,24,24015,0,2072,
1011,24,19,24018,0,0,1341,ungen,1341,42.932716,-78.726830,1596161622,24,24018,0,2074,
1013,13,20,13008,0,0,1330,socam,1330,42.954609,-78.820747,1596161593,13,13008,0,2038,
1018,12,20,12023,0,-360,1337,socam,1331,42.948997,-78.816429,1596161628,12,12023,0,2029,
1020,1,20,2009,0,-60,1337,wmmgn,1336,42.885445,-78.874046,1596161630,2,2009,0,1012,
1028,46,19,32020,0,99999,9999,twyml,1307,42.901863,-78.783783,1596161622,32,32020,0,1093,
1030,32,19,32021,0,120,1341,brrtc,1343,42.938519,-78.889198,1596161609,32,32021,0,1092,
1033,4,20,32019,0,-420,1338,bdmgn,1331,42.885967,-78.875984,1596161576,32,32019,0,1091,
1034,15,19,15010,0,0,1335,lterr,1335,42.883137,-78.879707,1596161235,15,15010,0,1050,
1037,19,19,19014,0,-240,1337,bdyba,1333,42.909729,-78.813782,1596161597,19,19014,0,1075,
1041,16,20,16016,0,-180,1339,abtba,1336,42.870651,-78.858559,1596161619,16,16016,0,1064,
1042,16,19,16015,0,0,1335,rdgsp,1335,42.822277,-78.823982,1596161605,16,16015,0,1063,
1043,0,0,14011,5,-60,1343,babck,1342,42.876179,-78.791786,1596161580,14,14011,0,1041,
1044,6,19,6014,0,0,1345,wtfrt,1345,42.888142,-78.869545,1596161606,6,6014,0,1031,
1046,4,20,4009,0,0,1334,twyml,1334,42.903458,-78.783371,1596161577,4,4009,0,1020,
1055,22,20,26007,0,0,1342,twyml,1342,42.906044,-78.804703,1596161583,26,26007,0,2081,
