1003,23,19,23013,0,-480,785,mnfil,777,42.947514,-78.841812,1596214766,23,23013,0,2060,
1004,22,20,22002,0,60,783,bstgn,784,42.903786,-78.849960,1596214745,22,22002,0,2045,
1005,23,20,23012,0,-60,783,hrtpk,782,42.946194,-78.831985,1596214756,23,23012,0,2057,
1007,0,0,18004,4,0,796,dlvst,796,42.917042,-78.861877,1596214741,18,18004,0,2041,
1010,12,19,12006,0,0,783,elmut,783,42.911297,-78.868683,1596214746,12,12006,0,2013,
1011,0,0,23016,4,0,785,abtba,785,42.857643,-78.828674,1596214772,23,23016,0,2040,
1014,13,20,13002,0,-120,786,socam,784,42.950207,-78.813675,1596214794,13,13002,0,2033,
1016,12,20,12013,0,-180,789,elmut,786,42.912834,-78.899658,1596214774,12,12013,0,2024,
1018,49,20,44006,0,-60,785,mpltr,784,42.977844,-78.724861,1596214704,44,44006,0,2089,
1021,32,19,32013,0,60,780,ungen,781,42.929638,-78.754044,1596214777,32,32013,0,1087,
1022,32,19,32011,0,0,780,brrtc,780,42.945396,-78.906914,1596214206,32,32011,0,1083,
1023,0,0,6004,5,60,790,babck,791,42.869495,-78.845642,1596214779,6,6004,0,1024,
1026,6,20,6008,0,-120,779,wldba,777,42.904694,-78.814789,1596214757,6,6008,0,1028,
1030,46,19,76002,0,0,795,twyml,795,42.903484,-78.783371,1596214063,76,76002,0,1103,
1032,16,19,16009,0,-360,789,bgtsp,783,42.725918,-78.825546,1596214759,16,16009,0,1060,
1033,15,20,15006,0,120,782,scl,784,42.851509,-78.805405,1596214771,15,15006,0,1047,
1034,2,20,2008,0,0,792,fltbk,792,42.848896,-78.697647,1596214593,2,2008,0,1011,
1037,1,19,2001,0,180,773,tcbfl,776,42.884949,-78.836006,1596214785,2,2001,0,1007,
1038,19,19,19008,0,-180,783,bagen,780,42.922844,-78.813782,1596214784,19,19008,0,1072,
1040,32,19,46001,0,-60,783,dlwam,782,42.940445,-78.850555,1596214748,46,46001,0,1101,
1041,16,20,16011,0,-60,782,splke,781,42.807346,-78.824020,1596214782,16,16011,0,1095,
1042,0,0,42003,5,99999,9999,,9999,42.884838,-78.827187,1596214702,42,42003,0,1097,
1044,32,20,32012,0,-60,783,amsta,782,42.941269,-78.853981,1596214774,32,32012,0,1079,
1045,16,20,16012,0,-300,785,spkls,780,42.878185,-78.870659,1596214767,16,16012,0,1058,
1046,32,20,32002,0,0,781,ungen,781,42.930546,-78.754265,1596214785,32,32002,0,1078,
1047,2,19,4003,0,0,780,tcbfl,780,42.883381,-78.872635,1596214779,4,4003,0,1016,
1049,15,19,15007,0,0,790,lterr,790,42.883106,-78.879707,1596214771,15,15007,0,1048,
1050,1,20,1002,0,-180,783,nolvj,780,42.886105,-78.814194,1596214758,1,1002,0,1002,
1055,12,20,12012,0,-60,783,badlv,782,42.914623,-78.817207,1596214791,12,12012,0,2023,
1056,23,20,23011,0,0,790,brrtc,790,42.945671,-78.907097,1596214745,23,23011,0,2059,
1057,0,0,26001,5,0,797,colds,797,42.923504,-78.784157,1596214709,26,26001,0,2077,
1061,0,0,49001,5,-180,788,colds,785,42.929996,-78.849182,1596214740,49,49001,0,2099,
1062,26,20,26002,0,-240,779,twyml,775,42.903622,-78.782516,1596214792,26,26002,0,2079,
1064,23,20,23014,0,-240,782,bdyfl,778,42.883106,-78.839203,1596214750,23,23014,0,2061,
1065,13,19,8005,0,-120,783,dlvgr,781,42.930737,-78.829308,1596214758,8,8005,0,2005,
1066,155,19,155001,0,0,786,falls,786,43.084187,-79.060677,1596214750,155,155001,0,3112,
1105,0,0,12019,4,-240,794,ctyli,790,42.920948,-78.858528,1596214751,12,12019,0,2019,
1108,12,19,12016,0,-60,781,knegt,780,42.948833,-78.803696,1596214743,12,12016,0,2026,
1109,0,0,44008,4,-480,788,airpt,780,42.926037,-78.839394,1596214777,44,44008,0,2087,
1110,12,19,12014,0,-240,779,badlv,775,42.922791,-78.813782,1596214781,12,12014,0,2025,
1111,24,19,24011,0,0,783,genfl,783,42.907993,-78.825432,1596214756,24,24011,0,2069,
1112,0,0,12018,4,0,785,nghmp,785,42.913879,-78.899620,1596214753,12,12018,0,2017,
1113,0,0,48005,4,0,780,marmn,780,42.877277,-78.877808,1596214794,48,48005,0,2096,
1114,23,19,23015,0,-120,791,hrtpk,789,42.946274,-78.890572,1596214790,23,23015,0,2058,
1116,0,0,22004,4,0,780,twyml,780,42.903294,-78.783371,1596214563,22,22004,0,2046,
1120,0,0,12017,4,99999,9999,ctyli,780,42.958511,-78.816017,1596214771,12,12017,0,2027,
1122,48,19,48001,0,60,785,socam,786,42.963051,-78.804962,1596214793,48,48001,0,2094,
1123,47,20,44003,0,99999,9999,airpt,773,42.934174,-78.730255,1596214113,44,44003,1,2085,
1124,18,20,18001,0,0,784,genjf,784,42.879559,-78.854134,1596214744,18,18001,0,2039,
1126,0,0,44007,4,660,774,socam,785,42.955101,-78.820259,1596214738,44,44007,0,2088,
1127,12,20,12007,0,-60,779,knegt,778,42.941959,-78.803139,1596214775,12,12007,0,2014,
1128,8,20,44002,0,60,781,socam,782,42.955158,-78.821228,1596214795,44,44002,0,2084,
1130,48,20,48004,0,-60,788,eccn,787,42.961346,-78.753448,1596214771,48,48004,0,2097,
1202,46,19,14007,0,0,786,dckbd,786,42.901478,-78.685699,1596214770,14,14007,0,1039,
1203,4,19,4002,0,-540,784,tcbfl,775,42.886269,-78.878960,1596214797,4,4002,0,1015,
1204,0,0,6010,4,0,780,wtfrt,780,42.880329,-78.883018,1596214492,6,6010,0,1096,
1205,14,20,14010,0,60,796,spkls,797,42.891136,-78.866341,1596214798,14,14010,0,1037,
1207,6,19,6009,0,-240,780,twyml,776,42.903706,-78.783745,1596214762,6,6009,0,1029,
1208,19,20,19011,0,-120,781,bdyba,779,42.886436,-78.814232,1596214741,19,19011,0,1071,
1213,0,0,23017,4,-120,802,abtba,800,42.916794,-78.862022,1596214794,23,23017,0,2055,
1214,26,19,22001,0,-420,780,dlvst,773,42.922104,-78.852829,1596214748,22,22001,0,2044,
1301,155,20,155002,0,0,785,nfia,785,43.101650,-78.939598,1596214789,155,155002,0,3113,
1501,3,20,20011,0,99999,9999,trcem,530,42.882584,-78.872108,1596212519,20,20011,0,3043,
1502,55,19,40009,0,-120,781,pnhyd,779,43.094364,-79.015488,1596214795,40,40009,0,3081,
1504,5,19,5007,0,0,780,ellop,780,42.882557,-78.872108,1596214750,5,5007,0,3020,
1505,5,19,20006,0,0,782,brrtc,782,42.956837,-78.911903,1596214753,20,20006,0,3041,
1508,3,19,5005,0,120,788,ellop,790,42.892155,-78.878029,1596214747,5,5005,0,3018,
1512,52,19,52029,0,0,783,olopc,783,43.154396,-79.035141,1596214678,52,52029,0,3098,
1517,50,19,50023,0,-540,786,lwstn,777,43.157421,-79.032951,1596214571,50,50023,0,3093,
1518,35,20,35004,0,-180,781,covhl,778,42.998032,-78.786163,1596214797,35,35004,0,3073,
1519,5,20,3004,0,0,780,brrtc,780,42.943939,-78.907028,1596214788,3,3004,0,3004,
1520,55,19,50019,0,120,770,prtc,772,43.073681,-78.990997,1596214749,50,50019,0,3089,
1601,11,19,11001,0,-300,782,dlwdv,777,42.929722,-78.865898,1596214787,11,11001,0,3031,
1604,55,20,55039,0,-180,780,nfb56,777,43.091228,-79.001610,1596214784,55,55039,0,3104,
1605,40,19,40010,0,-120,791,ngvln,789,43.021404,-78.962631,1596214752,40,40010,0,3082,
1609,0,0,25002,5,99999,9999,,9999,42.960163,-78.890907,1596214772,25,25002,0,3052,
1610,0,0,55041,4,-1020,795,nfia,778,43.025723,-78.879593,1596214770,55,55041,0,3109,
1611,0,0,5018,4,0,782,tonvl,782,42.959915,-78.907959,1596214788,5,5018,0,3025,
