1066,0,0,155002,4,180,532,nfia,535,43.014034,-78.879372,1596285204,155,155002,0,3027,
1301,0,0,155001,4,0,535,falls,535,42.980621,-78.906097,1596285190,155,155001,0,3017,
1502,32,20,32002,0,240,511,twyml,515,42.902824,-78.783630,1596285158,32,32002,0,1015,
1504,32,20,32004,0,0,516,ungen,516,42.942204,-78.754379,1596285172,32,32004,0,1018,
1505,0,0,50003,4,0,534,nftc,534,43.006500,-78.951355,1596285212,50,50003,0,3065,
1507,12,19,12003,0,240,506,nghmp,510,42.910912,-78.899841,1596285204,12,12003,0,2013,
1508,35,20,35002,0,0,520,covhl,520,43.000011,-78.783371,1596285126,35,35002,0,3019,
1511,4,20,2002,0,0,533,twyml,533,42.903484,-78.783333,1596285161,2,2002,0,1020,
1512,26,19,26003,0,0,521,dlvst,521,42.922596,-78.823982,1596285213,26,26003,0,2019,
1514,13,20,8001,0,-60,513,dlvgr,512,42.918308,-78.829117,1596285166,8,8001,0,2008,
1518,8,19,8002,0,-120,512,wtfrt,510,42.880192,-78.882866,1596285163,8,8002,0,2011,
1519,15,19,16003,0,-180,518,scl,515,42.836658,-78.775185,1596285176,16,16003,0,1012,
1520,48,19,24004,0,0,516,mnegt,516,42.963547,-78.785126,1596285208,24,24004,0,2015,
1601,20,19,20002,0,0,520,ellop,520,42.882614,-78.872368,1596285153,20,20002,0,3007,
1603,0,0,4003,4,99999,9999,mowsh,510,42.886929,-78.871590,1596285182,4,4003,0,1023,
1604,12,20,12004,0,-180,514,badlv,511,42.917316,-78.813675,1596285185,12,12004,0,2017,
1605,3,19,3002,0,-300,516,sklmt,511,42.962418,-78.900177,1596285185,3,3002,0,3005,
1607,34,20,20003,0,-180,521,advpk,518,42.992584,-78.822380,1596285159,20,20003,0,3022,
1608,40,20,40004,0,-360,522,brrtc,516,42.914154,-78.899506,1596285171,40,40004,0,3021,
1610,14,20,14001,0,0,513,mcmal,513,42.782539,-78.808609,1596284979,14,14001,0,1004,
1611,2,19,2001,0,0,515,tcbfl,515,42.883492,-78.872559,1596285066,2,2001,0,1009,
1614,0,0,34002,4,720,524,hazwd,536,42.992859,-78.883163,1596285064,34,34002,0,3028,
1615,16,20,16002,0,0,519,mcmal,519,42.789169,-78.823502,1596285191,16,16002,0,1011,
1616,6,19,32003,0,0,515,wtfrt,515,42.880356,-78.883057,1596285162,32,32003,0,1016,
1617,0,0,40006,4,480,512,socam,520,42.954140,-78.820518,1596284847,40,40006,0,3026,
1618,50,20,50002,0,0,527,prtc,527,43.136051,-79.037415,1596285197,50,50002,0,3011,
1619,25,19,20004,0,-60,521,orch,520,43.018875,-78.878510,1596285206,20,20004,0,3025,
1620,0,0,6004,4,120,528,glrml,530,42.926914,-78.838127,1596285195,6,6004,0,1024,
1621,52,19,50001,0,-480,515,nfb56,507,43.088779,-78.984711,1596285214,50,50001,0,3002,
1622,0,0,46001,4,180,512,twyml,515,42.901806,-78.783783,1596284904,46,46001,0,1022,
1624,23,19,23002,0,0,514,bdyfl,514,42.894905,-78.839355,1596285168,23,23002,0,2006,
1701,3,19,25002,0,0,520,ellop,520,42.882584,-78.872147,1596285160,25,25002,0,3014,
1702,19,19,19001,0,0,520,abtba,520,42.857807,-78.829155,1596285201,19,19001,0,1003,
1703,42,20,42002,0,-60,519,shops,518,42.828217,-78.807045,1596285188,42,42002,0,1019,
1705,12,19,12002,0,-120,516,socam,514,42.958263,-78.817207,1596285211,12,12002,0,2012,
1707,13,19,13001,0,0,516,dlvgr,516,42.929638,-78.829269,1596285180,13,13001,0,2007,
1708,24,20,24002,0,60,519,airpt,520,42.929829,-78.739899,1596285187,24,24002,0,2009,
1709,15,20,15001,0,-300,520,sensm,515,42.881844,-78.870697,1596285210,15,15001,0,1006,
1710,24,19,24003,0,0,514,marmn,514,42.877224,-78.877655,1596285173,24,24003,0,2014,
1711,5,20,5002,0,0,521,kenml,521,42.958981,-78.908852,1596285165,5,5002,0,3008,
1714,34,19,34001,0,120,523,socam,525,42.954662,-78.820557,1596285178,34,34001,0,3020,
1715,11,20,5003,0,-60,515,dlwdv,514,42.915257,-78.869209,1596285206,5,5003,0,3018,
1716,40,19,40002,0,-420,528,tcbfl,521,42.937393,-78.903824,1596285182,40,40002,0,3012,
1801,6,20,6001,0,0,514,wldba,514,42.904339,-78.817322,1596285208,6,6001,0,1001,
1802,12,19,12001,0,0,513,filut,513,42.910526,-78.838943,1596285182,12,12001,0,2002,
