1066,155,20,155002,0,0,846,aquar,846,43.090706,-79.059372,1596305140,155,155002,0,3027,
1301,155,19,155001,0,-60,849,quain,848,43.094692,-78.955376,1596305165,155,155001,0,3017,
1501,0,0,3005,6,120,878,socam,880,42.954140,-78.820518,1596305153,3,3005,0,3033,
1502,1,19,32002,0,99999,9999,tcbfl,851,42.885418,-78.869095,1596305154,32,32002,0,1015,
1504,32,20,32004,0,0,850,ungen,850,42.940308,-78.754341,1596305169,32,32004,0,1018,
1505,8,20,13003,0,-960,855,mnaln,839,42.879864,-78.875198,1596305148,13,13003,0,2033,
1506,20,20,20005,0,-60,847,elken,846,42.953259,-78.878212,1596305129,20,20005,0,3034,
1507,12,20,12003,0,0,856,socam,856,42.943306,-78.803360,1596305183,12,12003,0,2013,
1508,35,20,35002,0,-180,858,ens,855,42.941849,-78.908699,1596305185,35,35002,0,3019,
1509,6,19,6005,0,-840,857,wtfrt,843,42.888111,-78.869652,1596305156,6,6005,0,1031,
1511,2,20,2002,0,60,856,fern,857,42.871449,-78.795097,1596305156,2,2002,0,1020,
1512,26,20,26003,0,-60,847,elmdv,846,42.920288,-78.878777,1596305149,26,26003,0,2019,
1516,24,19,24005,0,-1260,849,ungen,828,42.930271,-78.738670,1596305147,24,24005,0,2027,
1517,5,20,5004,0,0,840,socam,840,42.958099,-78.821114,1596305165,5,5004,0,3029,
1519,16,20,16003,0,99999,9999,mcmal,822,42.784023,-78.809875,1596305173,16,16003,0,1012,
1520,24,19,24004,0,-60,852,ungen,851,42.933651,-78.722069,1596305144,24,24004,0,2015,
1603,32,20,4003,0,0,861,twyml,861,42.902962,-78.783600,1596305177,4,4003,0,1023,
1604,12,20,12004,0,0,850,ctyli,850,42.958706,-78.814568,1596304579,12,12004,0,2017,
1606,25,19,25003,0,0,855,ellop,855,42.899471,-78.873970,1596305171,25,25003,0,3031,
1607,20,19,20003,0,-480,848,elmdv,840,42.927685,-78.877098,1596305154,20,20003,0,3022,
1608,50,19,40004,0,-180,857,bfhyd,854,43.087433,-78.965424,1596305166,40,40004,0,3021,
1609,19,19,19003,0,-120,848,abtba,846,42.866772,-78.823982,1596305179,19,19003,0,1026,
1610,0,0,24006,4,-60,861,marmn,860,42.942425,-78.901703,1596305152,24,24006,0,2035,
1612,23,19,23006,0,0,858,hrtpk,858,42.946247,-78.890533,1596305179,23,23006,0,2028,
1614,34,20,34002,0,180,853,audbn,856,43.027866,-78.822121,1596305180,34,34002,0,3028,
