Road ID,00:00 - 00:14,00:15 - 00:29,00:30 - 00:44,00:45 - 00:59,01:00 - 01:14,01:15 - 01:29,01:30 - 01:44,01:45 - 01:59,02:00 - 02:14,02:15 - 02:29,02:30 - 02:44,02:45 - 02:59,03:00 - 03:14,03:15 - 03:29,03:30 - 03:44,03:45 - 03:59,04:00 - 04:14,04:15 - 04:29,04:30 - 04:44,04:45 - 04:59,05:00 - 05:14,05:15 - 05:29,05:30 - 05:44,05:45 - 05:59,06:00 - 06:14,06:15 - 06:29,06:30 - 06:44,06:45 - 06:59,07:00 - 07:14,07:15 - 07:29,07:30 - 07:44,07:45 - 07:59,08:00 - 08:14,08:15 - 08:29,08:30 - 08:44,08:45 - 08:59,09:00 - 09:14,09:15 - 09:29,09:30 - 09:44,09:45 - 09:59,10:00 - 10:14,10:15 - 10:29,10:30 - 10:44,10:45 - 10:59,11:00 - 11:14,11:15 - 11:29,11:30 - 11:44,11:45 - 11:59,12:00 - 12:14,12:15 - 12:29,12:30 - 12:44,12:45 - 12:59,13:00 - 13:14,13:15 - 13:29,13:30 - 13:44,13:45 - 13:59,14:00 - 14:14,14:15 - 14:29,14:30 - 14:44,14:45 - 14:59,15:00 - 15:14,15:15 - 15:29,15:30 - 15:44,15:45 - 15:59,16:00 - 16:14,16:15 - 16:29,16:30 - 16:44,16:45 - 16:59,17:00 - 17:14,17:15 - 17:29,17:30 - 17:44,17:45 - 17:59,18:00 - 18:14,18:15 - 18:29,18:30 - 18:44,18:45 - 18:59,19:00 - 19:14,19:15 - 19:29,19:30 - 19:44,19:45 - 19:59,20:00 - 20:14,20:15 - 20:29,20:30 - 20:44,20:45 - 20:59,21:00 - 21:14,21:15 - 21:29,21:30 - 21:44,21:45 - 21:59,22:00 - 22:14,22:15 - 22:29,22:30 - 22:44,22:45 - 22:59,23:00 - 23:14,23:15 - 23:29,23:30 - 23:44,23:45 - 23:59
5718264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.543677694391619,12.477848665748628,0,0,0,16.13311059627031,0,15.821157903954644,0,19.028297951783948,0,5.894840177179464,0,0,0,0,0,0,13.447526428563977,0,11.784506147090758,0,14.103590315130031,0,0,14.600704122198817,0,0,0,13.84370124791754,14.004790506554187,0,14.275543380019409,17.81340766403716,0,0,0,10.636841552790074,0,0,6.8311422932672405,0,0,0,0,0,10.421323332496804,0,10.807297489940337,13.7532594448054,0,21.286505789575674,0,0,0,0,0,0,12.0020670475677,0,14.62408797009437,0,0,0,0,0,10.730805056208819,0,0,0,12.534029094400903
5718268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.20709079466614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.39459465236581,0,0,0,12.023373271657587,17.17433732589582,0,0,16.53122459707641,16.557039934149966,0,0,0,16.607060803448512,0,0,0,25.590239564468227,0,0,0,0,16.599787692539035,0,17.307886820595016,0,0,0,12.894446477434272,0,0,0,14.257139809953767,0,0,0,12.401728104287711,0,0,0,13.600214493454883,0,0,0,0,0,0,0,0,14.369934430218992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.98063945538478,37.53038565974521,0,0,0,40.173588787360046,15.410294145918773,0,0,17.635720904966668,0,0,0,50.509308887097944,0,33.45716262687232,0,0,26.517061094861038,0,18.339453237173142,0,0,19.067016311590322,0,14.837702701976479,0,0,0,24.009962269733617,20.792230175428262,0,0,0,17.88010167462452,0,0,22.97465217215071,0,0,20.935378959151855,0,0,21.19995722640003,0,20.42113290810945,20.7851831126954,0,0,24.149241854746275,0,16.969277924503665,0,0,0,39.57481434247298,0,0,28.27729787811958,0,0,0,0,0,50.760222408475464,0,24.592382176841568,0,0,0,0,23.006063080562424,0,0,0,0
5718507,21.45413434754722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.205205442132534,0,0,11.797953335014029,0,0,17.77513347611416,16.231649897315595,16.1126408860297,0,16.920950925258,17.428929574950786,0,12.696571870715587,0,19.461881018977564,41.48835888787142,0,0,0,12.055340898916638,0,13.774886030288485,0,14.820447869231348,0,19.114724901703124,13.00906352841093,33.326592263017815,8.87694256065474,0,13.592816759796435,14.342708585976412,0,0,15.453546995227775,0,0,14.331796812210976,11.993873990386247,0,0,0,12.405371275572417,5.83999388665557,12.819229271643575,0,20.923575662878612,16.137876615799826,0,0,14.38024009223482,0,6.410280620933662,14.965891126668245,0,19.13888111217102,0,0,0,0,16.059470205305143,0,0,0,19.520338788923144,18.307092613612877,0,15.77286185992187,0,0,0,0,0,0
5718606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.204622664069,0,0,0,0,0,0,0,0,20.47395822654947,0,0,0,0,57.22898332155666,0,57.433326682721415,0,0,0,0,0,0,0,0,0,19.167960621989383,0,0,0,0,0,0,0,178.3308871064805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.864999376240604,0,0,0
5718639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.417564475503793,0,8.867474312021857,0,6.321540329454297,6.030813545396889,8.811160815149293,9.880586886689233,0,4.799555741740888,0,9.383842407896113,11.584455872731587,7.477606758371191,0.8738437395502089,2.595750774091657,0,0,0,5.792332517663156,0,0,4.843780454356652,0,0,1.5231860534851398,3.2035732856871064,0,0,7.334825401265426,0,8.903832957577942,0,0,8.896520182861181,0,5.499427517479761,0,3.4245460893527246,5.264923876379194,0,4.8932404299906365,0,0,9.911603074796004,0,7.517121061161276,0,7.555867527446081,1.8865567536466052,2.951048093459407,0,3.067838681869036,3.229964244838957,0,0,0,0,14.522428969075895,0,6.580381497720092,0,3.525734359689454,9.980046324238371,0,0,21.457977713293708,0,0,5.984389531215083,0,0,6.311218046134055,0
5718759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.609065718630788,0,0,0,0,16.071129310543036,0,0,0,22.966502284283074,0,0,20.91872649277716,0,0,0,27.991150305586313,17.98171132006631,0,0,0,0,0,0,19.942737155275154,0,0,0,0,23.508179600562023,0,0,0,21.15942672637458,0,0,14.15341373154003,0,0,0,0,14.956038553286373,0,0,0,13.707602587907733,0,0,17.763896491044356,0,0,0,0,23.478495502481152,0,21.282264898464334,0,0,19.22341437760477,0,0,0,0,0,22.500224617603255,0,0,0,0,0,0,0,0
5718765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.21845829211732,0,0,0,0,0,0,0,22.379868159812435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.704347955430567,0,0,0,0,0,14.58816263053065,0,0,0,0,0,0,0,0,0,0,0,21.060599411493673,0,0,0,19.991656047438937,0,0,0,21.467333596294818,0,0,0,0,17.260627229936357,0,0,0,0,0,0,0,0,21.019889393055344,0,0,0,0,0,0,0,0
5718903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.618867292674373,30.09098428268522,29.790787013647684,28.416203125274603,0,0,0,0,31.533151533419574,28.944074607723525,0,0,0,32.75492883621623,0,0,0,28.435167992207674,0,35.94746875334416,0,0,0,0,33.05087577368537,0,31.179521384049856,35.744120210480595,0,0,0,0,30.077186997590047,34.413311696380134,0,0,0,23.25808590110024,0,0,0,34.41109405521902,0,0,32.63912835279815,0,0,0,0,33.694781539625424,0,33.275543266526896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
